route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
r11596752,Woro-woro de Yopougon,,woro woro : Bel air ↔ Millionnaire Antenne,,3,https://jungle-bus.github.io/unroll/route.html?line=11596752,0000ff,ffffff
r11596793,Woro-woro de Yopougon,,woro woro : Sapeur Pompier ↔ Toit rouge Jean-Paul 2,,3,https://jungle-bus.github.io/unroll/route.html?line=11596793,0000ff,ffffff
r11596832,Woro-woro de Yopougon,,woro woro : Abobo Doumé ↔ Toit rouge Jean-Paul 2,,3,https://jungle-bus.github.io/unroll/route.html?line=11596832,0000ff,ffffff
r11596845,Woro-woro d'Abobo,,woro woro : Gare d'Anyama ↔ Mairie d'Anyama,,3,https://jungle-bus.github.io/unroll/route.html?line=11596845,ffffff,000000
r11596868,Woro-woro de Yopougon,,woro woro : Koweit ↔ Sable,,3,https://jungle-bus.github.io/unroll/route.html?line=11596868,0000ff,ffffff
r11596890,Woro-woro de Yopougon,,woro woro : Koweit ↔ Abobo Doumé,,3,https://jungle-bus.github.io/unroll/route.html?line=11596890,0000ff,ffffff
r11597012,Woro-woro d'Abobo,,woro woro : Lycée Moderne d'Abobo ↔ Houphouet-Boigny,,3,https://jungle-bus.github.io/unroll/route.html?line=11597012,f5f5dc,000000
r11597021,Woro-woro d'Attecoubé,,woro woro : Mossikro ↔ Abobo Doumé Santé,,3,https://jungle-bus.github.io/unroll/route.html?line=11597021,008000,ffffff
r11597137,Woro-woro d'Abobo,,woro woro : Abobo Gendarmerie ↔ BC Carrefour Niamkey,,3,https://jungle-bus.github.io/unroll/route.html?line=11597137,f5f5dc,000000
r11597169,Woro-woro d'Abobo,,woro woro : Abobo Gendarmerie ↔ BC,,3,https://jungle-bus.github.io/unroll/route.html?line=11597169,f5f5dc,000000
r11597201,Woro-woro d'Abobo,,woro woro : Abobo Marche ↔ Habitat grace,,3,https://jungle-bus.github.io/unroll/route.html?line=11597201,f5f5dc,000000
r11597456,Woro-woro d'Abobo,,woro woro : Abobo Marché ↔ Abobo Baoulé,,3,https://jungle-bus.github.io/unroll/route.html?line=11597456,f5f5dc,000000
r11600234,Woro-woro d'Abobo,,woro woro : Abobo Gendarmerie ↔ Houphouet-Boigny,,3,https://jungle-bus.github.io/unroll/route.html?line=11600234,f5f5dc,000000
r11600299,Woro-woro d'Abobo,,woro woro : Abobo Samaké ↔ Abobo Baoulé,,3,https://jungle-bus.github.io/unroll/route.html?line=11600299,f5f5dc,000000
r11600482,Woro-woro d'Abobo,,woro woro : Carrefour Kennedy ↔ Mosquée Ado,,3,https://jungle-bus.github.io/unroll/route.html?line=11600482,f5f5dc,000000
r11600997,Gbaka d'Abobo,,gbaka : Lycée Moderne Abobo ↔ Adjamé Liberté,,3,https://jungle-bus.github.io/unroll/route.html?line=11600997,,
r11604247,Gbaka d'Abobo,,gbaka : Abobo Samaké ↔ Biabou,,3,https://jungle-bus.github.io/unroll/route.html?line=11604247,,
r11619625,Woro-woro de Yopougon,,woro woro : Terminus 40 ↔ Camp Militaire,,3,https://jungle-bus.github.io/unroll/route.html?line=11619625,0000ff,ffffff
r11619658,Woro-woro de Yopougon,,woro woro : Terminus 40 ↔ Toit rouge Jean-Paul 2,,3,https://jungle-bus.github.io/unroll/route.html?line=11619658,0000ff,ffffff
r11619704,Woro-woro de Yopougon,,woro woro : Terminus 40 ↔ Abobo Doumé,,3,https://jungle-bus.github.io/unroll/route.html?line=11619704,0000ff,ffffff
r11619877,Gbaka de Yopougon,,gbaka : Siporex ↔ Songon Agban,,3,https://jungle-bus.github.io/unroll/route.html?line=11619877,,
r11619939,Gbaka de Yopougon,,gbaka : Sable ↔ Koweit,,3,https://jungle-bus.github.io/unroll/route.html?line=11619939,,
r11620000,Gbaka de Yopougon,,gbaka : Yopougon Siporex ↔ Yopougon Lokoa,,3,https://jungle-bus.github.io/unroll/route.html?line=11620000,,
r11620022,Gbaka de Yopougon,,gbaka : Yopougon Siporex ↔ Yopougon Académie,,3,https://jungle-bus.github.io/unroll/route.html?line=11620022,,
r11620051,Gbaka de Yopougon,,gbaka : Yopougon Siporex ↔ Yopougon Gesco,,3,https://jungle-bus.github.io/unroll/route.html?line=11620051,,
r11620886,Gbaka de Yopougon,,gbaka : Yopougon Acamedie ↔ Yopougon Diop,,3,https://jungle-bus.github.io/unroll/route.html?line=11620886,,
r11620905,Gbaka de Yopougon,,gbaka : Yopougon Siporex ↔ Yopougon IGES,,3,https://jungle-bus.github.io/unroll/route.html?line=11620905,,
r11702225,Woro-woro de Port-Bouët,,woro woro : Terre Rouge ↔ Carrefour deux poteaux,,3,https://jungle-bus.github.io/unroll/route.html?line=11702225,ffff00,000000
r11702278,Woro-woro de Port-Bouët,,woro woro : Terre Rouge ↔ Benogosso,,3,https://jungle-bus.github.io/unroll/route.html?line=11702278,ffff00,000000
r11702376,Gbaka de Yopougon,,gbaka : Yopougon Carrefour zone ↔ Ndotre,,3,https://jungle-bus.github.io/unroll/route.html?line=11702376,,
r11702381,Woro-woro de Yopougon,,woro woro : Marché 23è ↔ Zone industrielle,,3,https://jungle-bus.github.io/unroll/route.html?line=11702381,0000ff,ffffff
r11702592,Gbaka de Yopougon,,gbaka : Yopougon Carrefour zone ↔ Abobo Agripac,,3,https://jungle-bus.github.io/unroll/route.html?line=11702592,,
r11702772,Gbaka d'Abobo,,gbaka : Abobo Marché ↔ Biabou,,3,https://jungle-bus.github.io/unroll/route.html?line=11702772,,
r11702874,Gbaka de Yopougon,,gbaka : Yopougon Palais ↔ Beago Wolosso,,3,https://jungle-bus.github.io/unroll/route.html?line=11702874,,
r11702965,Gbaka de Yopougon,,gbaka : Yopougon Koweit ↔ Zone Industrielle,,3,https://jungle-bus.github.io/unroll/route.html?line=11702965,,
r11703071,Gbaka de Yopougon,,gbaka : Zone Industrielle ↔ Gesco,,3,https://jungle-bus.github.io/unroll/route.html?line=11703071,,
r11703076,Gbaka de Port-Bouët,,gbaka : Casier ↔ Belleville,,3,https://jungle-bus.github.io/unroll/route.html?line=11703076,,
r11703113,Gbaka de Port-Bouët,,gbaka : Mobiobi ↔ Terminus Mobiobi,,3,https://jungle-bus.github.io/unroll/route.html?line=11703113,,
r11703128,Gbaka de Yopougon,,gbaka : Yopougon Locodjro Marine ↔ Attecoubé Garage,,3,https://jungle-bus.github.io/unroll/route.html?line=11703128,,
r11703171,Gbaka de Port-Bouët,,gbaka : Gonzagueville Corridor ↔ Éléphant,,3,https://jungle-bus.github.io/unroll/route.html?line=11703171,,
r11703223,Gbaka de Port-Bouët,,gbaka : Gonzagueville Corridor ↔ Abraham,,3,https://jungle-bus.github.io/unroll/route.html?line=11703223,,
r11703304,Gbaka de Port-Bouët,,gbaka : Gonzagueville Corridor ↔ Usine,,3,https://jungle-bus.github.io/unroll/route.html?line=11703304,,
r11758498,Gbaka de Yopougon,,gbaka : Yopougon IGES ↔ Adjame mosquée en bas du pont,,3,https://jungle-bus.github.io/unroll/route.html?line=11758498,,
r11758556,Gbaka de Yopougon,,gbaka : Adjamé Texaco ↔ Yopougon Lubafrique,,3,https://jungle-bus.github.io/unroll/route.html?line=11758556,,
