route_id,name,code,destination,origin,colour,operator,network,mode,frequency,opening_hours,frequency_exceptions,travel_time,shape
r10178669,gbaka : Adjamé Liberté → Treichville Gare de Bassam,,Adjamé Liberté,Treichville Gare de Bassam,,divers,Gbaka d'Adjamé,bus,,,,30,"LINESTRING(-4.0160729 5.3534412,-4.0160561 5.353441,-4.0157954 5.3534374,-4.0156853 5.3534359,-4.0155244 5.3534362,-4.0151186 5.3534368,-4.0147727 5.3533598,-4.0145997 5.3532864,-4.0144823 5.3532102,-4.0143556 5.353076,-4.0142617 5.3529205,-4.0142081 5.352778,-4.0141883 5.3527024,-4.0141004 5.3523616,-4.0140872 5.3522996,-4.0140793 5.3521759,-4.0140738 5.3521372,-4.0140694 5.3521065,-4.0140291 5.3518242,-4.0138976 5.3511259,-4.0137836 5.3505517,-4.0137079 5.3501311,-4.0137403 5.348907,-4.0137824 5.3483911,-4.0138628 5.3478826,-4.0140003 5.3474909,-4.0141618 5.3471575,-4.0143482 5.3468475,-4.0145092 5.3466261,-4.014658 5.3464405,-4.0148431 5.3462468,-4.0150791 5.3460399,-4.0155855 5.3456434,-4.0161446 5.3451881,-4.0166051 5.3448019,-4.0169195 5.3445113,-4.0170525 5.3443371,-4.0171759 5.3441654,-4.0173261 5.3439405,-4.0174316 5.3437347,-4.017508 5.34357,-4.0176179 5.3432687,-4.0176828 5.3430598,-4.0177423 5.3428467,-4.0177774 5.3426311,-4.0178037 5.3423859,-4.0178546 5.3413734,-4.0178761 5.3408075,-4.0178988 5.3399797,-4.0179263 5.3394449,-4.0179531 5.339063,-4.0179712 5.3388748,-4.0180205 5.3381122,-4.0180693 5.3377578,-4.0182567 5.3369426,-4.0183362 5.3366211,-4.0184718 5.3361674,-4.0185324 5.3359302,-4.0185854 5.3356501,-4.0186218 5.3354152,-4.0186499 5.3350568,-4.0186875 5.3340281,-4.0186696 5.3336847,-4.0186514 5.3333362,-4.0186424 5.3330211,-4.0186324 5.3326686,-4.0186648 5.3320009,-4.0186903 5.3315181,-4.0187056 5.3310399,-4.0186942 5.3308039,-4.0186678 5.3305749,-4.0186205 5.3303452,-4.0185504 5.3301288,-4.0184521 5.3298342,-4.0183128 5.329553,-4.017685 5.3285484,-4.0172328 5.3277814,-4.0171838 5.3277012,-4.0169182 5.3272597,-4.0166898 5.326879,-4.0164523 5.3264865,-4.0159816 5.325749,-4.0154826 5.3249625,-4.0149841 5.3241655,-4.0146479 5.3236709,-4.0144643 5.3234387,-4.0142293 5.3231652,-4.0140006 5.3228973,-4.0138222 5.3227306,-4.0135608 5.3225421,-4.0129235 5.3221661,-4.0123398 5.3218889,-4.0117533 5.3216451,-4.0115601 5.321564,-4.0114456 5.3215008,-4.0113387 5.3214234,-4.011228 5.3213395,-4.0111261 5.3212382,-4.0109741 5.3210507,-4.0108596 5.3208743,-4.0107828 5.3207014,-4.0107499 5.3206044,-4.0107215 5.3204643,-4.0107044 5.3202837,-4.01071 5.3200737,-4.010723 5.3199387,-4.0107452 5.3198217,-4.0107918 5.319668,-4.0108511 5.3195271,-4.0109505 5.3193476,-4.0110963 5.3191387,-4.0113663 5.3187904,-4.011468 5.3186197,-4.0115156 5.3185218,-4.0115462 5.3184149,-4.0115614 5.3183082,-4.0115658 5.3182115,-4.0115612 5.3181116,-4.0115438 5.3180128,-4.0115329 5.3179777,-4.0114992 5.3178861,-4.0114629 5.3178139,-4.0113777 5.3176709,-4.0108734 5.3169864,-4.0103544 5.3162199,-4.0093875 5.3147764,-4.0086094 5.31352,-4.0083368 5.3130505,-4.0080375 5.3125271,-4.0078647 5.3123287,-4.0077094 5.3121348,-4.0075519 5.3119709,-4.0070942 5.311394,-4.0068582 5.3111029,-4.0066208 5.3108131,-4.006366 5.3104712,-4.0062734 5.3103177,-4.0061823 5.3102082,-4.0061058 5.3099959,-4.0060892 5.3099528,-4.0060509 5.309853,-4.0059379 5.3095449,-4.0058959 5.309427,-4.0058493 5.3092921,-4.0057524 5.3090257,-4.005716 5.3089275,-4.0055995 5.3085997,-4.0055479 5.3084455,-4.005448 5.3081664,-4.005402 5.3080321,-4.005399 5.3080235,-4.0053492 5.3078772,-4.0053052 5.3077478,-4.0052609 5.3076203,-4.005159 5.3073292,-4.0050973 5.3071609,-4.0049992 5.3068868,-4.0048542 5.3064723,-4.0047982 5.3063183,-4.0047297 5.3061164,-4.0046835 5.3059842,-4.004644 5.3058676,-4.0045287 5.3055204,-4.0045011 5.3054397,-4.004377 5.3050953,-4.0043054 5.3048946,-4.004221 5.304658,-4.0041558 5.3044675,-4.0040714 5.3042338,-4.0039869 5.3039868,-4.0039435 5.3038667,-4.0039118 5.3037758,-4.0039036 5.3037536,-4.0038797 5.3036851,-4.0038222 5.3035202,-4.0037897 5.3034192,-4.0037442 5.3032963,-4.0035997 5.3028851,-4.0035483 5.3027395,-4.0035032 5.3026149,-4.0034424 5.3024471,-4.0033954 5.3023135,-4.0033026 5.3020356,-4.0032272 5.3018199,-4.0031518 5.3016043,-4.0030226 5.3012349,-4.0030043 5.3011825,-4.0029835 5.3011231,-4.0022786 5.3013833,-4.001062 5.3018324,-4.0005644 5.3020161,-4.0004205 5.3020658,-4.0002586 5.3015951,-4.0000279 5.3009488,-3.9998154 5.3003519,-3.9997074 5.3000194,-3.9998013 5.3000034,-4.0001728 5.299964,-4.0006723 5.2999125,-4.0009835 5.2998945,-4.0011638 5.2998765,-4.0013415 5.2998497,-4.0015166 5.2998084,-4.001713 5.2997536,-4.0018401 5.2997219,-4.0022307 5.2996241)"
r10178996,gbaka : Treichville Gare de Bassam → Adjamé Liberté,,Treichville Gare de Bassam,Adjamé Liberté,,divers,Gbaka d'Adjamé,bus,,,,25,"LINESTRING(-4.0024749 5.299662,-4.0025733 5.2999459,-4.0026461 5.3001584,-4.002717 5.3003621,-4.0027799 5.3005428,-4.0028992 5.3008794,-4.0029522 5.3010335,-4.0029619 5.3010612,-4.0029835 5.3011231,-4.0030043 5.3011825,-4.0030226 5.3012349,-4.0031518 5.3016043,-4.0032272 5.3018199,-4.0033026 5.3020356,-4.0033954 5.3023135,-4.0034424 5.3024471,-4.0035032 5.3026149,-4.0035483 5.3027395,-4.0035997 5.3028851,-4.0037442 5.3032963,-4.0037897 5.3034192,-4.0038222 5.3035202,-4.0038797 5.3036851,-4.0039036 5.3037536,-4.0039118 5.3037758,-4.0039435 5.3038667,-4.0039869 5.3039868,-4.0040714 5.3042338,-4.0041558 5.3044675,-4.004221 5.304658,-4.0043054 5.3048946,-4.004377 5.3050953,-4.0045011 5.3054397,-4.0045287 5.3055204,-4.004644 5.3058676,-4.0046835 5.3059842,-4.0047297 5.3061164,-4.0047982 5.3063183,-4.0048542 5.3064723,-4.0049992 5.3068868,-4.0050973 5.3071609,-4.005159 5.3073292,-4.0052609 5.3076203,-4.0053052 5.3077478,-4.0053492 5.3078772,-4.005399 5.3080235,-4.005402 5.3080321,-4.005448 5.3081664,-4.0055479 5.3084455,-4.0055995 5.3085997,-4.005716 5.3089275,-4.0057524 5.3090257,-4.0058493 5.3092921,-4.0058959 5.309427,-4.0059379 5.3095449,-4.0060509 5.309853,-4.0060892 5.3099528,-4.0061058 5.3099959,-4.0061823 5.3102082,-4.0062118 5.3103417,-4.006256 5.3104752,-4.0062936 5.3105887,-4.0063673 5.3107864,-4.0064283 5.3109553,-4.006492 5.3111496,-4.0066423 5.3115782,-4.0067341 5.3118026,-4.0068032 5.3119374,-4.0068749 5.3120496,-4.0069494 5.3121458,-4.007009 5.312214,-4.0073001 5.3124355,-4.0077708 5.3128041,-4.0081369 5.3131152,-4.0082281 5.3132074,-4.0083562 5.3133396,-4.0084978 5.313583,-4.0111973 5.3176394,-4.0112959 5.3177972,-4.011356 5.3179176,-4.0113822 5.3180097,-4.0114007 5.3181148,-4.0114025 5.318193,-4.0113989 5.3183031,-4.0113725 5.3184457,-4.0113269 5.3185556,-4.0112585 5.3186721,-4.0111419 5.3188166,-4.0108831 5.3190744,-4.0107689 5.3191916,-4.0106968 5.3192896,-4.0106328 5.3194038,-4.0105679 5.3195365,-4.0105329 5.3196544,-4.0105122 5.319772,-4.0104911 5.3200071,-4.0104905 5.3200784,-4.0104932 5.3202522,-4.0105547 5.3205786,-4.010622 5.3207755,-4.0106804 5.3209252,-4.0107882 5.3211032,-4.0109086 5.3212615,-4.0109998 5.3213681,-4.0111141 5.3214807,-4.0112508 5.3215872,-4.0114522 5.3217134,-4.0116674 5.3218204,-4.012025 5.3219497,-4.012158 5.3220079,-4.0128232 5.3223484,-4.0131497 5.322532,-4.0134486 5.3227165,-4.0137965 5.3230019,-4.0141009 5.3233273,-4.014399 5.323738,-4.0151109 5.3248841,-4.0157267 5.325843,-4.0166922 5.3272937,-4.0169828 5.3277593,-4.0171031 5.327952,-4.0175401 5.3286624,-4.018043 5.329489,-4.0182871 5.329959,-4.0184453 5.3304637,-4.0185043 5.3307949,-4.018529 5.3310967,-4.0184784 5.3319446,-4.0184784 5.332419,-4.0185114 5.3330503,-4.0185459 5.3337212,-4.0185459 5.3340771,-4.0185459 5.3348551,-4.0184961 5.3353783,-4.0184716 5.3355852,-4.0184061 5.3359278,-4.0182215 5.3366148,-4.0180466 5.3372368,-4.0179106 5.33788,-4.0178667 5.3381626,-4.0178347 5.3388735,-4.0177555 5.3408011,-4.0177355 5.3413769,-4.0176884 5.342379,-4.0176575 5.3426128,-4.0176247 5.3428104,-4.0175713 5.3430273,-4.0175095 5.3432295,-4.0174395 5.3434134,-4.0173242 5.3436687,-4.0172279 5.3438531,-4.0170779 5.3440833,-4.01695 5.3442542,-4.0168208 5.3444059,-4.0165333 5.344683,-4.0161397 5.3450142,-4.015515 5.3455351,-4.0150309 5.3459237,-4.0147895 5.346136,-4.014578 5.3463555,-4.0144126 5.3465513,-4.0142638 5.3467542,-4.0141537 5.3469296,-4.0140615 5.3470924,-4.0139015 5.3474192,-4.0138237 5.3476311,-4.0137501 5.3478572,-4.0136938 5.3480909,-4.0136455 5.3483579,-4.0136147 5.3486116,-4.0135945 5.3489054,-4.0135585 5.3502107,-4.0135762 5.3512437,-4.0135759 5.3512888,-4.0135282 5.3515051,-4.0135114 5.3516507,-4.013498 5.3521033,-4.0134658 5.3523797,-4.0134215 5.3526241,-4.0133411 5.3528564,-4.0132244 5.353074,-4.013105 5.353265,-4.0129656 5.3534693,-4.0128514 5.3535469,-4.0127615 5.3535971,-4.0126527 5.3536269,-4.0125482 5.3536461,-4.0124516 5.3536446,-4.0123634 5.353626,-4.0122663 5.3535835,-4.0121777 5.353512,-4.0121112 5.35343,-4.0120588 5.3533345,-4.0120372 5.3532609,-4.0120126 5.3531353,-4.0120295 5.3530313,-4.0120467 5.3530039,-4.0120885 5.3529352,-4.0121475 5.3528644,-4.012228 5.3527936,-4.0123004 5.3527576,-4.0123969 5.3527242,-4.0124801 5.3527149,-4.0125981 5.3527202,-4.0127309 5.3527389,-4.0128454 5.3527758,-4.0130084 5.3528284,-4.0140653 5.3533037,-4.01419 5.3533484,-4.0142892 5.3533765,-4.0143858 5.3533952,-4.0144911 5.3534012,-4.0146259 5.3534089,-4.0148594 5.3534221)"
r10179433,gbaka : Abobo Gare Mairie → Adjamé Marché Gouro,,Abobo Gare Mairie,Adjamé Marché Gouro,,divers,Gbaka d'Abobo,bus,,,,45,"LINESTRING(-4.017096 5.4215282,-4.0174301 5.4213899,-4.0175682 5.4214033,-4.0176786 5.4214723,-4.0177028 5.4214899,-4.0178771 5.4215799,-4.0180097 5.4216025,-4.0181734 5.4215551,-4.0182707 5.4215021,-4.0184024 5.4213158,-4.01844 5.4211651,-4.0184648 5.4210228,-4.0184568 5.4208803,-4.0184433 5.420762,-4.0183888 5.4205441,-4.0182969 5.4203214,-4.0181871 5.4201759,-4.0180876 5.4200878,-4.0179773 5.420031,-4.0179524 5.4200243,-4.017883 5.4198911,-4.0178225 5.4197749,-4.0177202 5.4196352,-4.0175746 5.4194451,-4.0172618 5.4184744,-4.0171826 5.4182333,-4.0170278 5.4177224,-4.0166636 5.416618,-4.0163121 5.4155547,-4.0162698 5.4153247,-4.0162358 5.4151544,-4.0161635 5.414678,-4.0161567 5.4144052,-4.0161641 5.413725,-4.0161646 5.4136236,-4.0161663 5.4130705,-4.0161445 5.4121057,-4.0161624 5.4111313,-4.0161742 5.4108479,-4.0161747 5.4106584,-4.0161708 5.4093405,-4.0162558 5.4084172,-4.0163411 5.4079012,-4.016431 5.4075006,-4.0165034 5.4072042,-4.0167515 5.4064886,-4.0168629 5.4062202,-4.0170948 5.4057236,-4.017532 5.4049145,-4.0179317 5.4042843,-4.0189375 5.4026981,-4.0192929 5.4021187,-4.0198133 5.4012549,-4.0199782 5.4009531,-4.0201231 5.4006527,-4.0201928 5.4004938,-4.0202665 5.4003322,-4.0203577 5.4000986,-4.0204342 5.3998983,-4.0205133 5.3996633,-4.0205603 5.3995099,-4.0207426 5.3988382,-4.0207842 5.3986486,-4.0208424 5.3983494,-4.0209116 5.3979931,-4.0209492 5.3977047,-4.0209846 5.3973845,-4.0209991 5.3969303,-4.0210004 5.3969063,-4.0210108 5.3966418,-4.0210082 5.396206,-4.0210015 5.3954429,-4.0210012 5.3945754,-4.0209947 5.3941104,-4.0209746 5.3931972,-4.0209633 5.3918317,-4.0209463 5.3913892,-4.0209438 5.3907925,-4.0209537 5.3902134,-4.0209465 5.3900555,-4.0209304 5.3888578,-4.020918 5.3884704,-4.0209176 5.3879944,-4.02092 5.387698,-4.0209438 5.3874519,-4.0209773 5.3871875,-4.0210404 5.3868244,-4.0211007 5.3865493,-4.0211879 5.3861247,-4.021275 5.3857989,-4.0214118 5.3853597,-4.021621 5.3848336,-4.0219054 5.3842154,-4.0221307 5.3837962,-4.0225955 5.3829206,-4.0228172 5.3825458,-4.0231445 5.3819857,-4.0233752 5.3815798,-4.0236019 5.3811698,-4.0237346 5.3809602,-4.0240726 5.3804034,-4.0244427 5.3797772,-4.0246486 5.3794334,-4.0249135 5.3789841,-4.0259535 5.3771969,-4.0260963 5.3769653,-4.0263519 5.3765288,-4.0265483 5.3761936,-4.0269426 5.375542,-4.027357 5.3748437,-4.0280132 5.3737128,-4.0284868 5.3728557,-4.0286578 5.3724803,-4.0287669 5.3722052,-4.0288511 5.3719717,-4.0289578 5.3716761,-4.0290857 5.3711754,-4.0292353 5.3704619,-4.0293009 5.3699591,-4.0293391 5.3693733,-4.0293686 5.3687151,-4.029386 5.3681449,-4.0293994 5.3677563,-4.0294088 5.3672569,-4.0294397 5.366305,-4.0294665 5.365887,-4.0294719 5.3654985,-4.0294732 5.3651509,-4.0294909 5.3649293,-4.0294704 5.3646166,-4.0294503 5.3644031,-4.0294548 5.364161,-4.0294523 5.3640451,-4.0294656 5.3639312,-4.0294939 5.3638221,-4.0295402 5.3637082,-4.0296102 5.3636254,-4.029683 5.3635812,-4.0297444 5.3635604,-4.0298219 5.3635529,-4.0299079 5.3635727,-4.0299656 5.3636028,-4.0300204 5.3636593,-4.0300535 5.3637138,-4.030079 5.3637703,-4.0300828 5.363823,-4.0300733 5.363919,-4.0300365 5.3639999,-4.0299873 5.3640686,-4.0299169 5.3641439,-4.0298112 5.36421,-4.0296905 5.3642803,-4.0294929 5.3644007,-4.0293072 5.3644355,-4.0287995 5.364507,-4.0285394 5.364536,-4.0282558 5.3645504,-4.027947 5.3645329,-4.0276564 5.3645046,-4.0274251 5.3644637,-4.027185 5.3644034,-4.0270063 5.3643422,-4.026771 5.3642402,-4.0263498 5.3640648,-4.0260552 5.3639038,-4.025579 5.3635954,-4.0255396 5.3635701,-4.0253862 5.3634618,-4.0247809 5.3630186,-4.023276 5.3619107,-4.022875 5.3616503,-4.0226135 5.3615061,-4.0222996 5.3613633,-4.0218933 5.3611977,-4.0215084 5.3610869,-4.0211543 5.3610228,-4.020697 5.3609573,-4.0200748 5.3609026,-4.0197569 5.3608625,-4.0194109 5.360815,-4.0191886 5.3607356,-4.0187557 5.3606447,-4.0185671 5.3606019,-4.0183562 5.3605316,-4.0181955 5.3604566,-4.0180533 5.3603324,-4.0179887 5.3602483,-4.0179363 5.3601673,-4.0178595 5.3599673,-4.0177709 5.359666,-4.0177125 5.3595229,-4.0176434 5.3594197,-4.0175654 5.3593495,-4.0174776 5.3592968,-4.0173656 5.3592515,-4.0172542 5.3592215,-4.0171524 5.3592085,-4.0170501 5.3592103,-4.0169548 5.3592253,-4.0167718 5.3591726,-4.0166951 5.3588858,-4.0166482 5.3586701,-4.0165007 5.3583363,-4.0163425 5.3580652,-4.0161547 5.3577514,-4.0159468 5.3573896,-4.0158623 5.3571399,-4.015865 5.3568622,-4.0159375 5.3564189,-4.0159804 5.3560864,-4.0160415 5.3557193,-4.0160649 5.355579,-4.016104 5.3553694,-4.0161225 5.3552759,-4.0161507 5.3551343,-4.0162923 5.3547573,-4.0163607 5.3545752,-4.0164388 5.3543702,-4.0164995 5.3541788,-4.0165555 5.3540022,-4.0165906 5.3538913,-4.0167126 5.3537363,-4.0167837 5.3536562,-4.0168881 5.3535911,-4.0170043 5.3535691,-4.0170753 5.3535238,-4.0171285 5.3534588,-4.0171587 5.3533804,-4.0171628 5.3532966,-4.0171405 5.3532157,-4.0171209 5.3531802,-4.0170653 5.3529913,-4.0170372 5.3528203,-4.0170095 5.3525773,-4.0170111 5.3524601,-4.0170166 5.3520639,-4.0170329 5.3508739,-4.0170423 5.3501889,-4.0170476 5.349802,-4.0170529 5.3494182,-4.0170551 5.3492539,-4.0176044 5.3492592,-4.0180913 5.3492726,-4.0185593 5.3492859,-4.0190126 5.3492886,-4.0194967 5.3493073,-4.0199715 5.3492993,-4.0203269 5.3493059,-4.0203892 5.3493193,-4.0204409 5.3493434,-4.0204985 5.3491083,-4.0205864 5.3488484,-4.0212495 5.3490604)"
r10179434,gbaka : Adjamé Liberté → Abobo Gare Mairie (par l'autoroute),,Adjamé Liberté,Abobo Gare Mairie,,divers,Gbaka d'Abobo,bus,,,,20,"LINESTRING(-4.0164388 5.3543702,-4.0163607 5.3545752,-4.0162923 5.3547573,-4.0161507 5.3551343,-4.0161225 5.3552759,-4.016104 5.3553694,-4.0160649 5.355579,-4.0160415 5.3557193,-4.0159804 5.3560864,-4.0159375 5.3564189,-4.015865 5.3568622,-4.0158623 5.3571399,-4.0159468 5.3573896,-4.0161547 5.3577514,-4.0163425 5.3580652,-4.0165007 5.3583363,-4.0166482 5.3586701,-4.0166951 5.3588858,-4.0167718 5.3591726,-4.0167949 5.3592584,-4.0168142 5.3593255,-4.0168455 5.3594385,-4.0168757 5.3595604,-4.0169042 5.3596834,-4.0169855 5.3602217,-4.017033 5.3605366,-4.0170466 5.3606676,-4.0170512 5.3607785,-4.0170548 5.3608526,-4.0170325 5.3609179,-4.0170204 5.3609615,-4.0170236 5.3611498,-4.0170154 5.3614155,-4.0170079 5.3615643,-4.016992 5.3617926,-4.0169846 5.3618646,-4.0170537 5.3618577,-4.0171259 5.3618516,-4.017162 5.3618488,-4.0172348 5.3618441,-4.0173173 5.3618177,-4.0175134 5.3617652,-4.0176097 5.3617341,-4.0177269 5.3616645,-4.0178563 5.3615479,-4.0179973 5.3613802,-4.0180727 5.3612795,-4.0181683 5.3611849,-4.018255 5.3611169,-4.0183635 5.3610605,-4.0185053 5.361015,-4.0186127 5.3609986,-4.0187225 5.3609883,-4.0189596 5.3609812,-4.0191232 5.3609605,-4.0196121 5.3610014,-4.0200265 5.3610535,-4.0207882 5.3611189,-4.0211235 5.361155,-4.0215325 5.3612337,-4.0218678 5.3613245,-4.0222671 5.3614838,-4.0225156 5.3616049,-4.022777 5.3617518,-4.0229943 5.361876,-4.023226 5.3620379,-4.0234624 5.3622151,-4.023964 5.362589,-4.0244159 5.3629282,-4.0250234 5.3633861,-4.0253138 5.3635986,-4.0253623 5.363634,-4.0255086 5.3637411,-4.0257322 5.3639109,-4.0260158 5.3641032,-4.026331 5.3643288,-4.0266489 5.3645091,-4.0269466 5.3646506,-4.0271424 5.3647294,-4.0273784 5.3648175,-4.0276573 5.3649172,-4.0278056 5.3649796,-4.0279417 5.3650231,-4.0281335 5.3650846,-4.0283641 5.3651593,-4.0286699 5.3652595,-4.0288629 5.3653453,-4.0289643 5.3654263,-4.029045 5.3655157,-4.0291085 5.3655884,-4.029159 5.3656868,-4.0292025 5.3657845,-4.0292372 5.3659151,-4.0292542 5.3660246,-4.0292713 5.3662089,-4.0292975 5.3664198,-4.0292774 5.3670113,-4.0292707 5.3673464,-4.0292627 5.3678097,-4.0292506 5.3681102,-4.0292412 5.368671,-4.0292198 5.369161,-4.0291862 5.3699448,-4.0291138 5.3704308,-4.0289542 5.3711411,-4.0288268 5.3716752,-4.0287301 5.3719313,-4.0286297 5.3721973,-4.0283963 5.3727567,-4.0279444 5.3735912,-4.0272671 5.3747595,-4.0268487 5.3754725,-4.0264651 5.3761268,-4.0259877 5.3769066,-4.0256302 5.3775173,-4.0256001 5.3775688,-4.0253976 5.377924,-4.0247834 5.3789721,-4.0239814 5.3803153,-4.0236408 5.3808814,-4.023339 5.3814222,-4.0227067 5.3824913,-4.0224964 5.3828537,-4.0220633 5.3836409,-4.0219201 5.3838896,-4.0217297 5.3842555,-4.0215775 5.3845846,-4.0215017 5.3847869,-4.0214577 5.3849217,-4.021319 5.3853008,-4.0212884 5.385399,-4.0210755 5.3860818,-4.0210595 5.3861563,-4.0209976 5.386492,-4.0209357 5.3868115,-4.0209087 5.3870464,-4.0208968 5.3871105,-4.0208836 5.3871814,-4.0208106 5.3876967,-4.0207972 5.3880021,-4.0207937 5.3884767,-4.0208123 5.3888859,-4.0208057 5.3901863,-4.0208124 5.3907151,-4.0208199 5.3913981,-4.0208179 5.3918264,-4.0208311 5.392356,-4.0208455 5.3932452,-4.0208479 5.3933647,-4.0208697 5.3945877,-4.0208727 5.3950944,-4.0208767 5.3956645,-4.0208794 5.3968962,-4.0208821 5.3970958,-4.0208633 5.3973911,-4.0208566 5.3974844,-4.0208432 5.3976259,-4.0208258 5.3978035,-4.0207641 5.3981626,-4.0207209 5.3983453,-4.0206622 5.3986419,-4.0205804 5.3989931,-4.0204289 5.3995338,-4.0203054 5.399889,-4.0202317 5.4000893,-4.0201526 5.4002869,-4.0200841 5.4004417,-4.0200172 5.4005966,-4.0198722 5.400897,-4.019714 5.4011814,-4.0189496 5.4024645,-4.0184748 5.4032068,-4.017878 5.4041588,-4.017359 5.4049733,-4.016958 5.4057076,-4.0167502 5.4061655,-4.0166482 5.4064312,-4.0164109 5.4071428,-4.0163183 5.4074779,-4.0162231 5.4078972,-4.0161131 5.4085794,-4.0160788 5.4089653,-4.0160541 5.4093324,-4.0160475 5.4097503,-4.0160354 5.4103218,-4.0160347 5.410761,-4.0160368 5.4111342,-4.0160194 5.4120982,-4.0160313 5.4124446,-4.0160286 5.4128181,-4.016029 5.4129432,-4.0160295 5.4131389,-4.0160313 5.4137464,-4.0160311 5.4145808,-4.0161041 5.4151587,-4.0162056 5.4155807,-4.0165505 5.4166653,-4.0167099 5.4171373,-4.0168979 5.4177319,-4.016942 5.4179043,-4.0170707 5.4182697,-4.0173292 5.4191132,-4.017441 5.4197608,-4.0174816 5.4200023)"
